Shape,Result,Number,Time
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16876,128.4414141178131
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,violated,9043,75.27000617980957
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23366,187.5447814464569
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,violated,6029,52.57992219924927
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14707,113.25756072998047
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10497,82.80581140518188
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6705,52.58192229270935
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21910,170.38209104537964
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11443,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2147,22.435229301452637
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6909,52.58292198181152
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21470,170.38009119033813
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24338,195.7450795173645
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10756,82.80681157112122
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20850,160.5025372505188
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10325,82.80581140518188
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,violated,19032,151.5784285068512
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14406,113.25656127929688
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18273,143.4612512588501
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8799,67.79406523704529
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,violated,17103,135.99404668807983
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18995,143.46324610710144
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8664,67.79306530952454
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,violated,19199,151.5784285068512
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6378,52.58092212677002
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23504,187.54578495025635
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5896,45.20631718635559
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22938,179.21858501434326
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5361,45.20431852340698
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11417,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8749,67.79406523704529
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16462,128.4384138584137
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5471,45.205317735672
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4120,37.57481026649475
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9278,75.27100539207458
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,348,7.4351112842559814
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,violated,7192,60.15494632720947
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,violated,14030,113.25455927848816
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14532,113.25656127929688
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17972,135.99604773521423
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13280,105.72441053390503
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19818,151.5814290046692
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24545,195.7460799217224
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10651,82.80681157112122
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2284,22.435229301452637
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18356,143.4612512588501
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2911,22.43722939491272
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9298,75.27100539207458
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,violated,14100,113.25556302070618
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,violated,147,7.434110879898071
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6788,52.58292198181152
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,violated,12085,97.89740037918091
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3414,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4552,37.57580089569092
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15157,120.61808156967163
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6477,52.58192229270935
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11643,90.28626346588135
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1598,14.997680187225342
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22716,179.21858501434326
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21773,170.38109135627747
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3202,29.86562204360962
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,violated,7074,60.15394616127014
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,violated,2015,22.434229612350464
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,616,7.4351112842559814
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5324,45.20431852340698
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6368,52.58092212677002
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1905,14.998680353164673
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15995,120.62008285522461
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2532,22.436230897903442
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,violated,16020,128.43541312217712
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21469,170.38009119033813
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24413,195.7450795173645
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2705,22.43722939491272
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19527,151.58042883872986
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21911,170.38209104537964
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,violated,23052,187.54378008842468
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8734,67.79306530952454
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22818,179.21858501434326
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,violated,4066,37.57481026649475
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11280,90.28426337242126
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18216,143.4612512588501
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2477,22.436230897903442
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,violated,17089,135.99404668807983
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20740,160.50153708457947
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4790,37.57680416107178
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24320,195.7450795173645
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1743,14.997680187225342
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7221,60.15494632720947
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5268,45.20431852340698
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14791,113.25756072998047
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18372,143.4612512588501
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21751,170.38109135627747
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,violated,24116,195.74408960342407
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15555,120.61908173561096
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20984,160.50353837013245
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7268,60.15494632720947
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7641,60.15594840049744
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,violated,17112,135.99404668807983
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22825,179.21858501434326
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16746,128.4404137134552
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17732,135.99604773521423
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18381,143.4612512588501
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20480,160.50153708457947
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17708,135.99604773521423
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6776,52.58292198181152
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14982,113.25856113433838
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11571,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15648,120.61908173561096
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17379,135.9950466156006
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17386,135.9950466156006
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,violated,17021,135.9930477142334
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11770,90.28626346588135
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,violated,10026,82.80481147766113
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16323,128.43741416931152
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,violated,21066,170.37812900543213
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13445,105.72441053390503
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19469,151.57942986488342
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14374,113.25656127929688
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4669,37.57580089569092
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19799,151.5814290046692
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18490,143.46224856376648
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,violated,5088,45.20331645011902
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4322,37.57481026649475
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11229,90.28426337242126
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23399,187.5447814464569
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3161,29.86562204360962
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14621,113.25656127929688
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11380,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11945,90.2873284816742
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,violated,6142,52.57992219924927
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18872,143.46324610710144
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22467,179.2175841331482
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14628,113.25656127929688
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,197,7.434110879898071
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1199,14.995680093765259
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11568,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22300,179.2165846824646
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,636,7.436111211776733
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10692,82.80681157112122
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15527,120.61908173561096
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6805,52.58292198181152
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3437,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,violated,7098,60.15394616127014
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9932,75.27300453186035
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17832,135.99604773521423
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2102,22.435229301452637
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16215,128.43741416931152
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,violated,21032,170.37812900543213
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15414,120.61908173561096
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21299,170.37909269332886
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17322,135.99404668807983
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4829,37.57680416107178
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6257,52.58092212677002
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12781,97.90240049362183
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11400,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16347,128.43741416931152
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8972,67.79406523704529
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,violated,51,7.434110879898071
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17146,135.99404668807983
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,567,7.4351112842559814
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,violated,5211,45.20431852340698
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10466,82.80581140518188
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3477,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5426,45.20431852340698
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,207,7.434110879898071
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,violated,19149,151.5784285068512
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1302,14.99668025970459
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,510,7.4351112842559814
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10392,82.80581140518188
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,violated,15013,120.61708092689514
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9481,75.27100539207458
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15115,120.61808156967163
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21945,170.38209104537964
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,violated,15095,120.61708092689514
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16906,128.4414141178131
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19867,151.5814290046692
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2263,22.435229301452637
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3103,29.86562204360962
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,violated,75,7.434110879898071
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24467,195.7460799217224
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11546,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3433,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2161,22.435229301452637
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22397,179.2165846824646
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3998,29.868621826171875
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4154,37.57481026649475
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21508,170.38009119033813
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20554,160.50153708457947
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23806,187.54678177833557
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16989,128.44241333007812
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,violated,13127,105.72341179847717
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1864,14.998680353164673
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9963,75.27300453186035
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,violated,24053,195.74408960342407
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23526,187.54578495025635
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14987,113.25856113433838
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7881,60.15695261955261
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6259,52.58092212677002
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7247,60.15494632720947
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,violated,18057,143.46028232574463
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,violated,18086,143.46028232574463
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5385,45.20431852340698
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1661,14.997680187225342
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6847,52.58292198181152
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6921,52.58292198181152
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,violated,15010,120.61708092689514
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11575,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18831,143.46324610710144
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24609,195.7460799217224
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13910,105.72641086578369
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2638,22.436230897903442
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3467,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4329,37.57481026649475
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6240,52.58092212677002
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,violated,24092,195.74408960342407
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22577,179.2175841331482
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6836,52.58292198181152
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3588,29.86762237548828
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6370,52.58092212677002
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,violated,8002,67.79106378555298
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3848,29.86762237548828
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6443,52.58192229270935
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,violated,13049,105.72341179847717
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3550,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3337,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24640,195.7460799217224
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,violated,21255,170.37909269332886
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9753,75.2720046043396
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21878,170.38109135627747
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4517,37.57580089569092
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3497,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22281,179.2165846824646
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8539,67.79306530952454
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6453,52.58192229270935
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,violated,9033,75.27000617980957
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,violated,5180,45.20431852340698
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23355,187.5447814464569
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,violated,1133,14.995680093765259
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8947,67.79406523704529
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23659,187.54578495025635
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12779,97.90240049362183
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15308,120.61808156967163
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18792,143.46324610710144
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,violated,23083,187.54378008842468
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,violated,2071,22.434229612350464
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3268,29.866621732711792
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23447,187.5447814464569
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19542,151.58042883872986
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8763,67.79406523704529
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11265,90.28426337242126
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8601,67.79306530952454
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6560,52.58192229270935
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,violated,21132,170.37909269332886
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14813,113.25756072998047
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19457,151.57942986488342
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7385,60.15494632720947
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,violated,11055,90.28426337242126
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,violated,14011,113.25455927848816
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16198,128.4364140033722
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6740,52.58192229270935
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16652,128.4404137134552
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18717,143.46224856376648
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13750,105.72541046142578
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20218,160.49953818321228
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11306,90.28526329994202
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22714,179.21858501434326
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,violated,133,7.434110879898071
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10394,82.80581140518188
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9983,75.27300453186035
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18797,143.46324610710144
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,188,7.434110879898071
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,violated,6115,52.57992219924927
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18153,143.46028232574463
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20800,160.5025372505188
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12559,97.9004008769989
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20973,160.50353837013245
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20933,160.5025372505188
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22629,179.2175841331482
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11777,90.28626346588135
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2912,22.43722939491272
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24825,195.7471125125885
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3904,29.868621826171875
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8394,67.79206466674805
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,violated,12005,97.89740037918091
